transaction_id,timestamp,transaction_type,merchant_category,amount_inr,transaction_status,sender_age_group,receiver_age_group,sender_state,sender_bank,receiver_bank,device_type,network_type,fraud_flag,hour_of_day,day_of_week,is_weekend,tx_count,avg_amt,std_amt,uniq_rec,high_amount_flag,hourly_tx_count,GRS,VA,transaction_type_enc,merchant_category_enc,sender_bank_enc,receiver_bank_enc,network_type_enc,device_type_enc,sender_state_enc,BRS,SNS,SAS,DARS,dars_flag
TXN0000652,2024-01-14 14:00:34,P2M,Travel,2044.03,SUCCESS,18-25,46-55,Gujarat,HDFC Bank,Axis Bank,Android,5G,0,14,Sunday,1,99,2451.089494949495,2484.0631831662386,10,0,6,10.0,0.5714285697959183,2,7,3,0,1,0,3,22.37821422464748,0.0,29.02168,14.665571,0
TXN0000653,2024-01-14 14:42:06,P2M,Groceries,4266.41,SUCCESS,26-35,56+,Bihar,Bank of Baroda,Bank of Baroda,Android,WiFi,0,14,Sunday,1,101,2602.231683168317,2301.5175690904766,10,0,4,60.0,0.14285714244897954,2,4,1,1,2,0,1,35.42002788007396,0.0,29.02168,30.596582,0
TXN0000654,2024-01-14 15:14:08,P2M,Utilities,1512.94,SUCCESS,26-35,26-35,Punjab,PNB,Union Bank,Android,4G,0,15,Sunday,1,127,2175.7560629921263,2814.651902473672,10,0,6,10.0,0.14285714244897954,2,9,7,9,0,0,9,43.07974909810114,0.0,29.02168,18.660471,0
TXN0000655,2024-01-14 15:31:29,MERCHANT,Travel,567.32,SUCCESS,46-55,26-35,West Bengal,Kotak Bank,IndusInd Bank,Android,5G,0,15,Sunday,1,92,21477.33847826087,81185.62101853527,10,0,4,60.0,0.5714285697959183,1,7,6,5,1,0,14,35.39799737203007,0.0,29.02168,34.873486,0
TXN0000656,2024-01-14 16:12:55,P2P,Travel,5222.64,FAILED,46-55,26-35,Bihar,Kotak Bank,HDFC Bank,Android,4G,0,16,Sunday,1,92,21477.33847826087,81185.62101853527,10,0,6,60.0,0.5714285697959183,3,7,6,3,0,0,1,30.11623243448095,0.0,29.02168,32.76078,0
TXN0000657,2024-01-14 16:40:04,P2P,Utilities,1084.49,SUCCESS,46-55,26-35,Bihar,ICICI Bank,Union Bank,iOS,4G,0,16,Sunday,1,107,23912.91859813084,81421.32598833223,10,0,3,60.0,0.42857142734693876,3,9,4,9,0,1,1,52.35121363405744,0.0,29.02168,40.2262,0
TXN0000658,2024-01-14 17:16:09,MERCHANT,Healthcare,1015.19,SUCCESS,18-25,46-55,West Bengal,Union Bank,Axis Bank,Android,5G,0,17,Sunday,1,111,2399.7613513513515,2646.083652090898,10,0,5,60.0,0.5714285697959183,1,5,9,0,1,0,14,37.93981939244814,0.0,29.02168,35.890213,0
TXN0000659,2024-01-14 17:57:05,BILL_PAYMENT,Utilities,485.92,SUCCESS,56+,46-55,Rajasthan,SBI,HDFC Bank,iOS,4G,0,17,Sunday,1,116,35929.33008620689,103973.26014784705,10,0,8,60.0,0.8571428546938777,0,9,8,3,0,1,10,59.40393522476797,0.0,29.110617,47.333004,0
TXN0000660,2024-01-14 18:17:01,P2P,,305.95,SUCCESS,18-25,56+,Tamil Nadu,SBI,Kotak Bank,iOS,4G,0,18,Sunday,1,85,2843.6529411764704,3432.328003871294,10,0,3,10.0,0.42857142734693876,3,8,8,6,0,1,11,34.178214222229656,0.0,29.02168,17.957,0
TXN0000661,2024-01-14 18:36:57,MERCHANT,Electronics,3145.4,SUCCESS,36-45,46-55,Punjab,Axis Bank,ICICI Bank,iOS,WiFi,0,18,Sunday,1,100,2560.3928,3096.5585905836383,10,0,4,10.0,0.14285714244897954,1,1,0,4,2,1,9,35.14761951260891,0.0,29.02168,15.487619,0
TXN0000662,2024-01-14 19:01:54,RECHARGE,Healthcare,849.17,SUCCESS,18-25,26-35,Jharkhand,Bank of Baroda,IndusInd Bank,Android,WiFi,0,19,Sunday,1,89,2110.99,1956.6365952090753,10,0,5,60.0,0.5714285697959183,4,5,1,5,2,0,5,32.71239291639835,0.0,29.02168,33.799244,0
TXN0000663,2024-01-14 19:40:16,P2M,Entertainment,5928.97,SUCCESS,18-25,26-35,Telangana,ICICI Bank,PNB,Android,5G,0,19,Sunday,1,98,2736.058775510204,2631.6478471076093,10,0,3,10.0,0.5714285697959183,2,2,4,7,1,0,12,25.16524923043086,0.0,29.02168,15.780385,0
TXN0000664,2024-01-14 20:20:19,MERCHANT,Education,2741.77,SUCCESS,36-45,18-25,Maharashtra,ICICI Bank,HDFC Bank,iOS,WiFi,0,20,Sunday,1,90,2537.2185555555557,2550.3552750348117,10,0,5,10.0,0.14285714244897954,1,0,4,3,2,1,8,37.52477634558058,0.0,29.02168,16.438482,0
TXN0000665,2024-01-14 20:43:45,MERCHANT,Travel,2187.63,SUCCESS,18-25,18-25,Bihar,IndusInd Bank,Kotak Bank,iOS,4G,0,20,Sunday,1,113,2100.2846017699117,2071.2078702487634,10,0,4,60.0,0.42857142734693876,1,7,5,6,0,1,1,34.1066384755258,0.0,29.02168,32.92837,0
TXN0000666,2024-01-14 21:25:24,P2M,Food,125287.13,SUCCESS,46-55,46-55,Rajasthan,Canara Bank,PNB,iOS,WiFi,1,21,Sunday,1,95,28207.371263157896,89965.91586721274,10,1,4,60.0,0.42857142734693876,2,3,2,7,2,1,10,84.70509433342532,0.0,95.15171,53.16775,0
TXN0000667,2024-01-14 21:57:29,BILL_PAYMENT,Groceries,1666.23,FAILED,36-45,36-45,Jharkhand,PNB,Bank of Baroda,iOS,4G,0,21,Sunday,1,87,2635.4881609195404,2501.9593535878803,10,0,5,60.0,0.14285714244897954,0,4,7,1,0,1,5,35.39533079172802,0.0,29.02168,30.586704,0
TXN0000668,2024-01-14 22:25:16,RECHARGE,Retail,786.56,SUCCESS,46-55,26-35,Delhi,ICICI Bank,PNB,Android,4G,0,22,Sunday,1,107,23912.91859813084,81421.32598833223,10,0,6,10.0,0.5714285697959183,4,6,4,7,0,0,2,37.16811602056925,0.0,29.02168,20.581532,0
TXN0000669,2024-01-14 22:48:18,MERCHANT,Education,2154.41,SUCCESS,18-25,26-35,Tamil Nadu,Union Bank,SBI,Android,4G,0,22,Sunday,1,111,2399.7613513513515,2646.083652090898,10,0,6,10.0,0.5714285697959183,1,0,9,8,0,0,11,30.31817907223386,0.0,29.02168,17.841557,0
TXN0000670,2024-01-14 23:06:52,RECHARGE,Entertainment,494299.25,SUCCESS,46-55,36-45,West Bengal,Union Bank,IndusInd Bank,Android,WiFi,1,23,Sunday,1,105,14094.47361904762,67457.40703225347,10,1,4,60.0,0.5714285697959183,4,2,9,5,2,0,14,86.97510793752176,0.0,95.15171,55.50433,0
TXN0000671,2024-01-14 23:53:19,RECHARGE,Utilities,528.57,SUCCESS,56+,18-25,Uttar Pradesh,Union Bank,Canara Bank,iOS,WiFi,0,23,Sunday,1,116,15491.21025862069,57873.416172974714,10,0,5,60.0,0.8571428546938777,4,9,9,2,2,1,13,60.86685867922047,0.0,29.02168,47.91817,0
TXN0000672,2024-01-15 00:24:03,P2P,Groceries,291.87,SUCCESS,26-35,46-55,Uttar Pradesh,ICICI Bank,Bank of Baroda,Android,4G,0,0,Monday,0,96,2316.719375,2201.5743939753715,10,0,4,60.0,0.14285714244897954,3,4,4,1,0,0,13,17.569265809426426,0.0,29.02168,23.456278,0
TXN0000673,2024-01-15 00:42:08,BILL_PAYMENT,Groceries,2728.99,SUCCESS,36-45,18-25,West Bengal,Canara Bank,HDFC Bank,iOS,WiFi,0,0,Monday,0,106,1858.7118867924528,1534.1941892019954,10,0,5,60.0,0.14285714244897954,0,4,2,3,2,1,14,40.532589861439405,0.0,29.02168,32.64161,0
TXN0000674,2024-01-15 01:21:40,P2P,Groceries,2247.8,SUCCESS,46-55,36-45,Telangana,HDFC Bank,HDFC Bank,Android,5G,0,1,Monday,0,114,30728.154824561403,92191.09248499262,10,0,7,10.0,0.5714285697959183,3,4,3,3,1,0,12,34.54864935078388,0.0,29.110617,19.533745,0
TXN0000675,2024-01-15 01:47:00,RECHARGE,Utilities,5274.18,SUCCESS,18-25,36-45,Gujarat,ICICI Bank,Axis Bank,Android,4G,0,1,Monday,0,98,2736.058775510204,2631.6478471076093,10,0,5,10.0,0.5714285697959183,4,9,4,0,0,0,3,25.633514129710306,0.0,29.02168,15.967691,0
TXN0000676,2024-01-15 02:12:40,P2M,Retail,210.41,SUCCESS,36-45,26-35,Andhra Pradesh,Union Bank,Union Bank,Android,4G,0,2,Monday,0,104,2262.526923076923,1904.9170495927835,10,0,5,10.0,0.28571428489795925,2,6,9,9,0,0,0,15.526954384605162,0.0,29.02168,9.0679245,0
TXN0000677,2024-01-15 02:41:15,BILL_PAYMENT,,757.03,SUCCESS,56+,46-55,Andhra Pradesh,PNB,IndusInd Bank,iOS,5G,0,2,Monday,0,111,31760.069369369372,94918.80067039955,10,0,3,10.0,0.8571428546938777,0,8,7,5,1,1,0,49.032189886920555,0.0,29.176643,28.184305,0
TXN0000678,2024-01-15 03:23:37,RECHARGE,Travel,364.56,SUCCESS,18-25,36-45,Uttar Pradesh,IndusInd Bank,Canara Bank,iOS,5G,0,3,Monday,0,113,2100.2846017699117,2071.2078702487634,10,0,4,60.0,0.42857142734693876,4,7,5,2,1,1,13,28.2067147905385,0.0,29.02168,30.5684,0
TXN0000679,2024-01-15 03:37:36,MERCHANT,Food,3812.81,SUCCESS,46-55,36-45,Rajasthan,Bank of Baroda,PNB,Android,WiFi,0,3,Monday,0,105,29667.722857142857,93091.9374122215,10,0,5,60.0,0.5714285697959183,1,3,1,7,2,0,10,45.272596366991344,0.0,33.786125,38.823326,0
TXN0000680,2024-01-15 04:15:19,MERCHANT,Groceries,1570.99,SUCCESS,56+,18-25,Rajasthan,Union Bank,SBI,iOS,4G,0,4,Monday,0,116,15491.21025862069,57873.416172974714,10,0,5,60.0,0.8571428546938777,1,4,9,8,0,1,10,33.86295473427433,0.0,29.02168,37.11661,0
TXN0000681,2024-01-15 04:33:11,P2M,,900.24,SUCCESS,26-35,56+,Andhra Pradesh,Bank of Baroda,IndusInd Bank,Android,4G,0,4,Monday,0,101,2602.231683168317,2301.5175690904766,10,0,5,10.0,0.14285714244897954,2,8,1,5,0,0,0,9.809369421846682,0.0,29.02168,5.3523192,0
TXN0000682,2024-01-15 05:12:18,P2M,Electronics,4662.56,SUCCESS,46-55,56+,Madhya Pradesh,Canara Bank,HDFC Bank,Android,4G,0,5,Monday,0,95,28207.371263157896,89965.91586721274,10,0,4,10.0,0.5714285697959183,2,1,2,3,0,0,7,27.77787200855184,0.0,29.212288,16.825434,0
TXN0000683,2024-01-15 05:58:32,P2P,Education,4428.34,SUCCESS,36-45,56+,Uttar Pradesh,Canara Bank,PNB,Android,4G,0,5,Monday,0,106,1858.7118867924528,1534.1941892019954,10,0,4,60.0,0.28571428489795925,3,0,2,7,0,0,13,18.42449895381472,0.0,29.02168,25.226942,0
TXN0000684,2024-01-15 06:18:42,RECHARGE,Retail,2196.39,SUCCESS,56+,26-35,Punjab,Bank of Baroda,Canara Bank,iOS,5G,0,6,Monday,0,105,12854.431714285714,65348.16978097511,10,0,7,10.0,0.8571428546938777,4,6,1,2,1,1,9,34.510245874121644,0.0,29.02168,22.375526,0
TXN0000685,2024-01-15 06:56:11,P2M,Healthcare,2815.07,SUCCESS,18-25,46-55,Andhra Pradesh,IndusInd Bank,Axis Bank,Android,4G,0,6,Monday,0,113,2100.2846017699117,2071.2078702487634,10,0,2,10.0,0.5714285697959183,2,5,5,0,0,0,0,19.90351842386491,0.0,29.02168,13.6756935,0
TXN0000686,2024-01-15 07:16:17,P2P,Utilities,415.2,SUCCESS,26-35,18-25,Maharashtra,Canara Bank,HDFC Bank,iOS,4G,0,7,Monday,0,101,2486.4346534653464,2183.5583624320943,10,0,7,10.0,0.0,3,9,2,3,0,1,8,17.908749545977287,0.0,29.02168,7.1635,0
TXN0000687,2024-01-15 07:46:48,P2P,Healthcare,143.15,SUCCESS,26-35,26-35,Rajasthan,Bank of Baroda,Kotak Bank,iOS,4G,0,7,Monday,0,101,2602.231683168317,2301.5175690904766,10,0,5,60.0,0.0,3,5,1,6,0,1,10,13.724825535086552,0.0,29.02168,20.489931,0
TXN0000688,2024-01-15 08:01:35,P2P,Electronics,2683.53,SUCCESS,18-25,26-35,Telangana,ICICI Bank,Axis Bank,iOS,4G,0,8,Monday,0,98,2736.058775510204,2631.6478471076093,10,0,3,10.0,0.42857142734693876,3,1,4,0,0,1,12,16.50295445086202,0.0,29.02168,10.886896,0
TXN0000689,2024-01-15 08:58:07,P2M,Groceries,3006.84,SUCCESS,36-45,18-25,Punjab,IndusInd Bank,Canara Bank,Android,WiFi,0,8,Monday,0,89,1839.8615730337078,1544.0160231540951,10,0,2,10.0,0.28571428489795925,2,4,5,2,2,0,9,17.91050405822702,0.0,29.02168,10.021344,0
TXN0000690,2024-01-15 09:11:02,P2P,Groceries,1218.67,SUCCESS,46-55,26-35,Rajasthan,HDFC Bank,Kotak Bank,Android,4G,0,9,Monday,0,114,30728.154824561403,92191.09248499262,10,0,6,60.0,0.5714285697959183,3,4,3,6,0,0,10,22.806375625749624,0.0,29.110617,29.836836,0
TXN0000691,2024-01-15 09:50:13,RECHARGE,Healthcare,1233.4,SUCCESS,56+,46-55,Haryana,HDFC Bank,PNB,iOS,4G,0,9,Monday,0,103,21961.40844660194,69409.07717585293,10,0,3,60.0,0.8571428546938777,4,5,3,7,0,1,4,32.731986626331164,0.0,29.02168,36.664223,0
TXN0000692,2024-01-15 10:29:19,BILL_PAYMENT,Retail,3209.93,SUCCESS,36-45,56+,Andhra Pradesh,Bank of Baroda,Axis Bank,Android,4G,0,10,Monday,0,87,2684.444022988506,2520.793010302863,10,0,4,10.0,0.28571428489795925,0,6,1,0,0,0,0,18.402224238749994,0.0,29.02168,10.218033,0
TXN0000693,2024-01-15 10:30:36,P2M,Entertainment,1798.96,SUCCESS,56+,36-45,Rajasthan,Canara Bank,ICICI Bank,Android,WiFi,0,10,Monday,0,94,15420.781276595744,71234.88318972202,10,0,6,60.0,0.999999997142857,2,2,2,4,2,0,10,28.33270626992055,0.0,29.02168,36.333084,0
TXN0000694,2024-01-15 11:23:12,MERCHANT,Electronics,1251.89,SUCCESS,56+,26-35,Andhra Pradesh,IndusInd Bank,Bank of Baroda,iOS,WiFi,0,11,Monday,0,95,23588.880315789473,84990.00197406899,10,0,8,10.0,0.8571428546938777,1,1,5,1,2,1,0,48.98373270935383,0.0,29.02168,28.16492,0
TXN0000695,2024-01-15 11:58:38,RECHARGE,,2991.41,SUCCESS,56+,46-55,Karnataka,SBI,HDFC Bank,Android,5G,0,11,Monday,0,116,35929.33008620689,103973.26014784705,10,0,2,10.0,0.999999997142857,4,8,8,3,1,0,6,54.20431482731803,0.0,29.110617,31.681726,0
TXN0000696,2024-01-15 12:25:48,P2P,Groceries,253.81,SUCCESS,46-55,36-45,Tamil Nadu,Axis Bank,Axis Bank,Android,5G,0,12,Monday,0,95,20517.63747368421,74858.23110501954,10,0,4,10.0,0.5714285697959183,3,4,0,0,1,0,11,32.69740728442464,0.0,29.02168,18.79325,0
TXN0000697,2024-01-15 12:34:38,MERCHANT,Food,5575.03,SUCCESS,36-45,18-25,Punjab,HDFC Bank,SBI,Android,WiFi,0,12,Monday,0,87,2426.3277011494256,2410.8024063787625,10,0,5,10.0,0.28571428489795925,1,3,3,8,2,0,9,21.80255567499654,0.0,29.02168,11.578165,0
TXN0000698,2024-01-15 13:03:36,P2P,Entertainment,334082.33,SUCCESS,46-55,46-55,Rajasthan,ICICI Bank,IndusInd Bank,iOS,5G,1,13,Monday,0,107,23912.91859813084,81421.32598833223,10,1,8,60.0,0.42857142734693876,3,2,4,5,1,1,10,79.3828570888271,0.0,95.15171,51.038857,0
TXN0000699,2024-01-15 13:44:26,MERCHANT,Healthcare,727.54,SUCCESS,26-35,46-55,Tamil Nadu,Bank of Baroda,Axis Bank,Android,4G,0,13,Monday,0,101,2602.231683168317,2301.5175690904766,10,0,5,10.0,0.14285714244897954,1,5,1,0,0,0,11,10.751211321495546,0.0,29.02168,5.729056,0
TXN0000700,2024-01-15 14:14:32,P2P,Travel,2479.66,SUCCESS,26-35,18-25,Maharashtra,PNB,Union Bank,iOS,4G,0,14,Monday,0,127,2175.7560629921263,2814.651902473672,10,0,5,10.0,0.0,3,7,7,9,0,1,8,32.417974500389555,0.0,29.02168,12.96719,0
TXN0000701,2024-01-15 14:51:36,P2M,Utilities,186.71,SUCCESS,26-35,56+,Telangana,Canara Bank,Bank of Baroda,Android,WiFi,0,14,Monday,0,101,2486.4346534653464,2183.5583624320943,10,0,4,10.0,0.14285714244897954,2,9,2,1,2,0,12,21.536885357126337,0.0,29.02168,10.043325,0
TXN0000702,2024-01-15 15:01:01,P2M,Food,5750.36,SUCCESS,46-55,18-25,Haryana,IndusInd Bank,SBI,iOS,4G,0,15,Monday,0,93,24524.079677419355,92416.87498544584,10,0,5,60.0,0.42857142734693876,2,3,5,8,0,1,4,33.86649443240722,0.0,29.02168,32.832314,0
TXN0000703,2024-01-15 15:39:55,MERCHANT,Travel,265.94,SUCCESS,56+,36-45,Uttar Pradesh,HDFC Bank,Axis Bank,Android,WiFi,0,15,Monday,0,103,21961.40844660194,69409.07717585293,10,0,6,60.0,0.999999997142857,1,7,3,0,2,0,13,35.745136707151744,0.0,29.02168,39.298054,0
TXN0000704,2024-01-15 16:12:08,P2P,Entertainment,3037.36,SUCCESS,18-25,56+,Rajasthan,IndusInd Bank,Axis Bank,iOS,4G,0,16,Monday,0,113,2100.2846017699117,2071.2078702487634,10,0,7,60.0,0.42857142734693876,3,2,5,0,0,1,10,20.366400788427995,0.0,29.02168,27.432274,0
TXN0000705,2024-01-15 16:52:45,RECHARGE,Retail,935.79,SUCCESS,18-25,56+,West Bengal,Canara Bank,Kotak Bank,Android,4G,0,16,Monday,0,104,2847.8729807692307,2708.189818022463,10,0,9,60.0,0.5714285697959183,4,6,2,6,0,0,14,26.35019924828761,0.0,29.02168,31.254366,0
TXN0000706,2024-01-15 17:06:36,P2M,Education,1367.88,SUCCESS,18-25,26-35,Gujarat,Axis Bank,Bank of Baroda,Android,4G,0,17,Monday,0,97,2093.0183505154637,1928.9534082764724,10,0,5,10.0,0.5714285697959183,2,0,0,1,0,0,3,15.128173176258045,0.0,29.02168,11.765555,0
TXN0000707,2024-01-15 17:41:38,RECHARGE,,1700.85,SUCCESS,18-25,36-45,Tamil Nadu,SBI,Union Bank,iOS,4G,0,17,Monday,0,85,2843.6529411764704,3432.328003871294,10,0,2,10.0,0.42857142734693876,4,8,8,9,0,1,11,38.14555251317441,0.0,29.02168,19.543936,0
TXN0000708,2024-01-15 18:17:22,RECHARGE,Groceries,210.07,SUCCESS,36-45,18-25,Andhra Pradesh,SBI,HDFC Bank,Android,4G,0,18,Monday,0,87,2333.924367816092,2409.9838100477627,10,0,3,10.0,0.28571428489795925,4,4,8,3,0,0,0,16.678029219808124,0.0,29.02168,9.528355,0
TXN0000709,2024-01-15 18:32:56,MERCHANT,Groceries,2626.96,SUCCESS,26-35,18-25,Tamil Nadu,HDFC Bank,HDFC Bank,iOS,4G,0,18,Monday,0,111,2462.6384684684685,2642.066253727872,10,0,4,10.0,0.0,1,4,3,3,0,1,11,14.796830346539906,0.0,29.02168,5.918732,0
TXN0000710,2024-01-15 19:27:15,P2P,Utilities,4920.55,SUCCESS,46-55,46-55,Haryana,ICICI Bank,Union Bank,Android,4G,0,19,Monday,0,107,23912.91859813084,81421.32598833223,10,0,7,60.0,0.5714285697959183,3,9,4,9,0,0,4,28.948105813986196,0.0,29.02168,32.29353,0
TXN0000711,2024-01-15 19:36:35,P2P,,102012.44,SUCCESS,46-55,36-45,Bihar,Axis Bank,PNB,Android,4G,1,19,Monday,0,95,20517.63747368421,74858.23110501954,10,1,7,60.0,0.5714285697959183,3,8,0,7,0,0,1,64.88205686245979,0.0,95.15171,46.667107,0
TXN0000712,2024-01-15 20:07:24,RECHARGE,Retail,660.02,SUCCESS,56+,56+,Tamil Nadu,HDFC Bank,HDFC Bank,iOS,4G,0,20,Monday,0,103,21961.40844660194,69409.07717585293,10,0,8,10.0,0.8571428546938777,4,6,3,3,0,1,11,32.5565659945891,0.0,29.02168,21.594055,0
TXN0000713,2024-01-15 20:50:56,MERCHANT,Entertainment,145.81,SUCCESS,36-45,36-45,Delhi,IndusInd Bank,Axis Bank,Android,5G,0,20,Monday,0,89,1839.8615730337078,1544.0160231540951,10,0,4,10.0,0.28571428489795925,1,2,5,0,1,0,2,18.36223562854036,0.0,29.02168,10.202037,0
TXN0000714,2024-01-15 21:01:15,P2P,Food,1267.99,SUCCESS,56+,26-35,Haryana,Canara Bank,PNB,iOS,4G,0,21,Monday,0,94,15420.781276595744,71234.88318972202,10,0,7,60.0,0.8571428546938777,3,3,2,7,0,1,4,35.52756692684857,0.0,29.02168,37.782455,0
TXN0000715,2024-01-15 21:34:24,BILL_PAYMENT,Utilities,901.42,SUCCESS,26-35,56+,Punjab,Kotak Bank,PNB,iOS,4G,0,21,Monday,0,77,2251.8112987012987,2206.4421548510068,10,0,3,10.0,0.0,0,9,6,7,0,1,9,34.38351491396751,0.0,29.02168,13.753406,0
TXN0000716,2024-01-15 22:07:34,MERCHANT,,138.78,SUCCESS,18-25,26-35,Delhi,ICICI Bank,Bank of Baroda,iOS,WiFi,0,22,Monday,0,98,2736.058775510204,2631.6478471076093,10,0,6,10.0,0.42857142734693876,1,8,4,1,2,1,2,35.55971130115194,0.0,29.02168,18.5096,0
TXN0000717,2024-01-15 22:41:57,P2P,Education,2012.8,SUCCESS,26-35,18-25,Punjab,Axis Bank,Canara Bank,Android,4G,0,22,Monday,0,99,2366.499090909091,2761.5251199418003,10,0,4,10.0,0.14285714244897954,3,0,0,2,0,0,9,18.82336519056679,0.0,29.02168,8.957917,0
TXN0000718,2024-01-15 23:12:14,P2P,Healthcare,1727.41,SUCCESS,46-55,36-45,Maharashtra,SBI,HDFC Bank,Android,4G,0,23,Monday,0,104,18325.328461538462,71026.07551179589,10,0,2,10.0,0.5714285697959183,3,5,8,3,0,0,8,24.385646496029594,0.0,29.02168,15.468544,0
TXN0000719,2024-01-15 23:53:27,MERCHANT,Electronics,1709.76,SUCCESS,26-35,26-35,Rajasthan,Union Bank,ICICI Bank,Android,4G,0,23,Monday,0,96,2168.8068749999998,2003.7050109888205,10,0,2,60.0,0.14285714244897954,1,1,9,4,0,0,10,23.701560921220377,0.0,29.02168,25.909195,0
TXN0000720,2024-01-16 00:26:27,P2P,Utilities,2699.99,SUCCESS,18-25,56+,Maharashtra,PNB,Kotak Bank,iOS,5G,0,0,Tuesday,0,97,2334.385051546392,2223.0787454424008,10,0,3,10.0,0.42857142734693876,3,9,7,6,1,1,8,22.969113425820197,0.0,29.02168,13.47336,0
TXN0000721,2024-01-16 00:44:10,RECHARGE,Electronics,69.31,SUCCESS,18-25,18-25,Madhya Pradesh,Bank of Baroda,Union Bank,Android,4G,0,0,Tuesday,0,89,2110.99,1956.6365952090753,10,0,7,10.0,0.5714285697959183,4,1,1,9,0,0,7,31.842924145206702,0.0,29.02168,18.451456,0
TXN0000722,2024-01-16 01:25:29,RECHARGE,Utilities,1378.4,SUCCESS,46-55,46-55,Bihar,Axis Bank,ICICI Bank,Android,WiFi,0,1,Tuesday,0,95,20517.63747368421,74858.23110501954,10,0,1,60.0,0.5714285697959183,4,9,0,4,2,0,1,50.81851234464018,0.0,29.02168,41.04169,0
TXN0000723,2024-01-16 01:53:10,BILL_PAYMENT,Food,2868.97,SUCCESS,56+,36-45,Madhya Pradesh,PNB,IndusInd Bank,Android,4G,0,1,Tuesday,0,111,31760.069369369372,94918.80067039955,10,0,8,10.0,0.999999997142857,0,3,7,5,0,0,7,32.71073245496557,0.0,33.786125,23.084293,0
TXN0000724,2024-01-16 02:02:23,BILL_PAYMENT,Healthcare,801.44,SUCCESS,56+,18-25,Haryana,SBI,Kotak Bank,iOS,WiFi,0,2,Tuesday,0,116,35929.33008620689,103973.26014784705,10,0,6,60.0,0.8571428546938777,0,5,8,6,2,1,4,55.69754424576607,0.0,29.110617,45.850445,0
TXN0000725,2024-01-16 02:44:44,P2M,Groceries,768.07,SUCCESS,46-55,18-25,Telangana,Canara Bank,HDFC Bank,Android,4G,0,2,Tuesday,0,95,28207.371263157896,89965.91586721274,10,0,4,10.0,0.5714285697959183,2,4,2,3,0,0,12,25.104771243140576,0.0,29.212288,15.756194,0
TXN0000726,2024-01-16 03:18:12,P2M,Electronics,4649.97,SUCCESS,18-25,36-45,Jharkhand,IndusInd Bank,Bank of Baroda,Android,4G,0,3,Tuesday,0,113,2100.2846017699117,2071.2078702487634,10,0,4,60.0,0.5714285697959183,2,1,5,1,0,0,5,18.41696708967241,0.0,29.02168,28.081072,0
TXN0000727,2024-01-16 03:48:42,BILL_PAYMENT,Healthcare,495.53,SUCCESS,26-35,26-35,Bihar,ICICI Bank,ICICI Bank,iOS,4G,0,3,Tuesday,0,96,2316.719375,2201.5743939753715,10,0,5,60.0,0.0,0,5,4,4,0,1,1,18.258518093731524,0.0,29.02168,22.303408,0
TXN0000728,2024-01-16 04:06:35,P2P,Entertainment,303.86,SUCCESS,46-55,56+,Tamil Nadu,PNB,HDFC Bank,iOS,5G,0,4,Tuesday,0,111,33312.69945945946,97494.74939112828,10,0,7,10.0,0.42857142734693876,3,2,7,3,1,1,11,39.17609399114341,0.0,33.786125,19.956152,0
TXN0000729,2024-01-16 04:47:28,BILL_PAYMENT,Healthcare,7576.01,FAILED,36-45,56+,Maharashtra,HDFC Bank,IndusInd Bank,iOS,WiFi,0,4,Tuesday,0,87,2426.3277011494256,2410.8024063787625,10,1,7,10.0,0.14285714244897954,0,5,3,5,2,1,8,52.59609306262688,0.0,29.14017,22.467009,0
TXN0000730,2024-01-16 05:15:47,MERCHANT,Food,201.61,SUCCESS,26-35,26-35,Delhi,PNB,IndusInd Bank,Android,4G,0,5,Tuesday,0,127,2175.7560629921263,2814.651902473672,10,0,5,10.0,0.14285714244897954,1,3,7,5,0,0,2,21.178834668210058,0.0,29.02168,9.900105,0
TXN0000731,2024-01-16 05:44:50,BILL_PAYMENT,Entertainment,2567.27,SUCCESS,56+,36-45,Delhi,PNB,Union Bank,Android,4G,0,5,Tuesday,0,111,31760.069369369372,94918.80067039955,10,0,6,10.0,0.999999997142857,0,2,7,9,0,0,2,35.66487897221417,0.0,31.596777,24.265951,0
TXN0000732,2024-01-16 06:24:52,P2M,Education,2431.6,SUCCESS,26-35,56+,Uttar Pradesh,HDFC Bank,SBI,iOS,5G,0,6,Tuesday,0,111,2462.6384684684685,2642.066253727872,10,0,4,60.0,0.0,2,0,3,8,1,1,13,26.728672167779578,0.0,29.02168,25.69147,0
TXN0000733,2024-01-16 06:55:07,RECHARGE,,938.94,SUCCESS,26-35,46-55,Madhya Pradesh,IndusInd Bank,HDFC Bank,iOS,4G,0,6,Tuesday,0,85,2931.5423529411764,3237.5401326299625,10,0,7,10.0,0.0,4,8,5,3,0,1,7,23.414231428974375,0.0,29.02168,9.365692,0
TXN0000734,2024-01-16 07:26:28,P2P,Food,15322.05,SUCCESS,26-35,56+,Madhya Pradesh,Bank of Baroda,IndusInd Bank,iOS,4G,0,7,Tuesday,0,101,2602.231683168317,2301.5175690904766,10,1,5,10.0,0.0,3,3,1,5,0,1,7,46.80897602785749,0.0,29.14017,18.72359,0
TXN0000735,2024-01-16 07:49:34,RECHARGE,Retail,3301.69,SUCCESS,56+,56+,West Bengal,Canara Bank,PNB,Android,5G,0,7,Tuesday,0,94,15420.781276595744,71234.88318972202,10,0,5,60.0,0.999999997142857,4,6,2,7,1,0,14,35.749550929625514,0.0,29.02168,39.29982,0
